id,Prediction
328,4014247.93601342
329,4477445.87161902
330,2972039.5022528
331,4268333.35656119
332,4340405.04903018
333,4551838.54957024
334,4598896.99790117
335,4117222.28063228
336,3318042.49952568
337,4181502.23238647
338,3292104.37638289
339,3046472.67510436
340,4234551.51519208
341,3738407.25352647
342,4289097.83190631
343,4086086.72274176
344,4020278.41368274
345,3831167.62198555
346,3365107.70041479
347,4523771.30666366
348,2930179.37685521
349,4125143.51300703
350,4022764.22328167
351,4026385.09799991
352,4588163.12613516
353,3156685.92732268
354,3771439.11902713
355,3431664.79429835
356,4323156.73444462
357,4097564.84908271
358,4119930.79024874
359,4531485.98574262
360,4141419.39495135
361,3764618.61870567
362,3730213.43998095
363,4100371.90739176
364,4241125.5133466
365,3149914.28206934
366,2996071.62836412
367,3486894.98836075
368,3641295.81603466
369,4120825.57863328
370,3796222.99498126
371,4192776.82984564
372,4124332.63285044
373,4383925.26632534
374,3386346.40399569
375,4000298.33717209
376,3745800.50227051
377,3030237.03028679
378,4417178.74059286
379,4088625.04986727
380,4318534.90287788
381,3617639.60229978
382,2974562.40501824
383,3921242.52774315
384,3517059.845309
385,4738422.32449453
386,3241257.38219333
387,4420517.46619102
388,4253757.07621739
389,4166956.57730684
390,4310166.3256851
391,3099123.18683103
392,2987260.56215185
393,4130262.27847365
394,4483827.41869705
395,2873739.33118065
396,4319857.63536049
397,4395318.12353941
398,4307569.79879672
399,4425909.60792865
400,3585334.18681576
401,3582587.42386562
402,3146512.31990495
403,4117127.85341627
404,3508552.02081339
405,4261117.63054669
406,4297738.65981505
407,4198057.27994793
408,2874173.66528176
409,3536062.35686391
410,3332052.28784981
411,3540561.66645138
412,4026277.3588657
413,4230698.78689395
414,4502353.35171696
415,3496695.45350312
416,4314585.66208317
417,2779540.96365828
418,4005672.40489156
419,2973080.20512768
420,3975445.94723844
421,4442625.505364
422,4025754.31974634
423,3619563.96989975
424,4156810.82518983
425,4304192.91590376
426,4152502.76108978
427,3413465.91500706
428,4331899.34722721
429,3313533.04371271
430,3593780.60560636
431,3913527.4489492
432,2769363.43157802
433,3556625.63950272
434,3219182.16873451
435,4236673.12226294
436,3056596.57394486
437,3314641.82348597
438,3120118.77743774
439,4484478.31662684
440,4144849.10294425
441,4323987.56171153
442,3812927.2866724
443,4296833.62282874
444,4112506.14002881
445,3962114.22441345
446,4593587.69477623
447,3858032.30712143
448,4129908.7317116
449,4504896.85861106
450,4457634.81271771
451,3732994.27545982
452,3116336.30939819
453,4381035.3982608
454,4152810.3591717
455,3914625.97855893
456,3043148.29426231
457,3885217.67353082
458,4080105.65435444
459,3311590.23011028
460,4386534.12947908
461,4292179.2960166
462,4314942.37206047
463,2909352.57082444
464,4396675.31424385
465,3685653.22871419
466,4006888.47747148
467,3232884.14382697
468,3995578.0461462
469,4333080.21998406
470,3872452.97540634
471,4107660.41997213
472,3582602.31552247
473,4230946.66780977
474,4255245.46815541
475,3787051.31070071
476,3492654.18742775
477,4153540.21013229
478,3782648.357953
479,3890713.10888518
480,3269222.09712756
481,4588762.95443971
482,2976042.41128118
483,4029253.76890119
484,4550674.79228881
485,3222635.90164624
486,4224855.80258441
487,3978541.37716205
488,4269071.63172819
489,3652163.4849849
490,4215453.50709562
491,3393624.9646997
492,4251135.04437683
493,4460968.23780307
494,4100053.73642297
495,4023280.53342127
496,4353265.0492518
497,3827997.3216017
498,3945368.98289668
499,4165570.68082036
500,4172122.49420495
501,2771591.27484281
502,3922429.29981959
503,4492920.52950672
504,3027132.0190487
505,3784500.91118698
506,3159538.38076251
507,4245493.23839913
508,2931336.65380729
509,4255969.58016652
510,4616748.4528678
511,4533047.0750839
512,2889799.69048606
513,4230557.10429732
514,3714901.23483252
515,2732437.90373116
516,3580982.80002475
517,4215716.44499516
518,3925202.32065549
519,4081958.25646343
520,3238149.7384554
521,4358275.25289866
522,4488421.99138014
523,4353141.93241631
524,3903253.86173441
525,4295873.2443783
526,2900933.44829863
527,4368518.79207225
528,4351738.07838197
529,4134811.1877784
530,3619973.45793884
531,3088459.18132847
532,4318110.40552602
533,3656878.55351025
534,4335835.42681466
535,3913522.63173199
536,4171342.20436431
537,3136580.24222639
538,3561185.11075377
539,4407410.18567487
540,4216160.84721483
541,3118628.45663702
542,3100372.27233292
543,3820145.80459998
544,4103077.76235235
545,3842725.2958899
546,2839413.55922986
547,3476302.23518182
548,3448218.73912269
549,4015526.42361223
550,3682234.21757104
551,3983908.48167473
552,3884453.24561621
553,4356361.86555994
554,4278597.37348859
555,4126398.54280041
556,3401777.54183133
557,4223303.10445465
558,3795212.17679249
559,3869432.98413882
560,4085379.28466355
561,4705847.72563026
562,2841447.34280831
563,4179729.60064715
564,2940581.99190287
565,4442902.90119168
566,3426245.26172695
567,4412374.36532466
568,3788507.02223035
569,3222802.43889106
570,4177439.46535727
571,4297962.91975653
572,4024242.44173168
573,4014501.5927421
574,4031410.44338297
575,3293110.85047461
576,4585371.43970048
577,3310989.18059358
578,3977497.87773895
579,4499246.57018802
580,3238139.62970404
581,4125070.35511549
582,4556757.10058366
583,3250463.98519659
584,4083259.49526478
585,3813511.33270295
586,3547858.37412385
587,3787852.11624834
588,4176234.27829268
589,4167059.22667379
590,3413801.27276062
591,3743704.14824589
592,4115534.02235071
593,3019525.29877158
594,3567386.38531361
595,3667215.15011958
596,3220014.28694771
597,2995781.44406798
598,4177495.61974995
599,4331758.41227506
600,4301435.29111984
601,4302909.35493734
602,4288856.12049404
603,2964467.93419216
604,2855042.55035906
605,2962101.85880652
606,3103542.23480362
607,3763116.32053193
608,2885619.2382425
609,4360561.03951022
610,4621971.74541766
611,2791247.24650377
612,4085369.2520524
613,4241211.50709427
614,4380998.79246639
615,2916924.68303313
616,4469605.2685675
617,4282188.80594639
618,4613188.26800355
619,4247704.49089835
620,3870679.11605334
621,4656769.1495543
622,4130169.77908202
623,4101674.36102943
624,2947135.12761188
625,4165366.96084454
626,4360302.22995873
627,4339166.76817914
628,3496937.41424371
629,3072795.99829032
630,4692148.9285878
631,4361811.03853689
632,4497774.76200352
633,4441582.62745142
634,2780382.78059295
635,3159675.83243506
636,4380907.48389316
637,3635328.33675878
638,3135214.45168916
639,4377222.31010223
640,4074133.16624398
641,4320213.72169993
642,2988471.32586665
643,4205188.26682189
644,4091264.08390765
645,3370133.55999032
646,4310086.15104149
647,3563357.01878711
648,3272584.13424116
649,3318780.93258003
650,3483025.65419469
651,3822249.90677852
652,4205564.16100882
653,4333353.60782829
654,3128560.14993621
655,4538788.91274085
656,3556919.90530963
657,4413407.12315162
658,4492569.53917917
659,3794065.58428614
660,4345549.98800117
661,4504717.98996502
662,4343354.42009467
663,4130068.59523552
664,3642577.09692028
665,3353405.28973466
666,4415082.71999834
667,3751212.97717909
668,3964318.8167434
669,3934316.79215844
670,4340438.5263692
671,4634972.7830461
672,3040496.16224865
673,4230169.33608602
674,4174521.74663976
675,3195959.8975002
676,3450356.82066216
677,2910411.68166029
678,3739931.34666666
679,4302346.67175479
680,3442255.34688209
681,4283229.99344299
682,3194389.35010865
683,4338614.63572575
684,4306875.30852149
685,4382597.28534212
686,3027092.79128792
687,3298654.27990264
688,4688310.28989415
689,3089051.16447676
690,3999968.14249321
691,3078816.26875346
692,3184297.18800141
693,3197716.44070315
694,2916265.13444943
695,3076277.17812748
696,3950917.01257746
697,4172662.36151849
698,3592553.79624628
699,2819775.85598259
700,4495295.79500033
701,3591772.87945784
702,4148682.83174785
703,4220696.61649928
704,4153266.50805771
705,4151063.43775326
706,4441399.98305869
707,4185638.8779643
708,4243476.0220917
709,3736491.71100935
710,4125728.00596982
711,4416967.33214934
712,3950903.0860191
713,3704500.70113683
714,3933483.93321036
715,3704017.98142713
716,3478238.9499776
717,4040032.47313458
718,4242577.44765307
719,4501182.84100165
720,4186614.03861166
721,4515134.66765052
722,4253185.73123214
723,2831960.09049561
724,4112944.19604185
725,4071962.01943925
726,2898313.64093438
727,3227718.79200418
728,4014156.24017271
729,3360504.01547377
730,3680945.95676018
731,3827872.64840278
732,3218052.20041177
733,4530356.422995
734,3552446.27345431
735,4021810.16672125
736,3071121.92617029
737,4141317.99354185
738,2935910.14847298
739,3659000.24569605
740,4381734.82294297
741,4024045.84451616
742,4098355.0708923
743,4363003.31924608
744,4134561.83763071
745,4536828.55713152
746,2976052.15644805
747,4394154.96205221
748,4432933.03730942
749,4318835.57575079
750,4574886.31948805
751,3720117.86418546
752,3451040.94332368
753,2747633.29551502
754,3475034.62122573
755,3185783.05642306
756,3733577.59622952
757,4582016.07678922
758,2990168.66200181
759,4502671.21468091
760,3227770.07135882
761,3742957.58276419
762,2947110.35647363
763,3749117.47291433
764,4399257.70731702
765,4534508.03599891
766,3978815.55984513
767,2990555.804726
768,4036263.26898036
769,4419553.11967444
770,4013546.21515362
771,4047479.77137922
772,4023894.91248061
773,3849220.10668859
774,3778853.26522452
775,4032354.94251633
776,3625962.35732776
777,4005238.31205252
778,4109838.84287356
779,3788766.22678462
780,2957265.702472
781,4155290.39751737
782,4516235.92116446
783,3054615.40350837
784,3898043.41077823
785,3065474.14287028
786,4470407.23646468
787,3997539.05015667
788,4187246.89999904
789,4310756.10839465
790,3465192.812719
791,4377541.46374127
792,3404779.81068071
793,3103214.8067434
794,3554916.23360553
795,4290350.15667441
796,2861770.89042359
797,3740660.22918533
798,3866942.71396452
799,4113041.85724596
800,4566000.55640538
801,4115472.40333615
802,4281301.17471549
803,3985506.5697802
804,3565037.28589673
805,3889894.0668889
806,4243515.61045884
807,4315915.89083617
808,3741241.39417025
809,2845899.9774889
810,3985850.33339393
811,3940944.77865134
812,4462050.97774914
813,3927432.7785031
814,2884416.68031958
815,4011013.456077
816,3282864.93644092
817,3126471.29065898
818,3646602.3213835
819,2899340.86943909
820,4198304.38803702
821,3989500.02450581
822,4087123.33833954
823,4183926.58531587
824,4133438.91354681
825,4091269.05031833
826,4058789.00368819
827,2752668.89099329
828,4631589.11970484
829,3797317.81758678
830,4500272.0237014
831,4356746.29299067
832,4260197.6844808
833,4506509.27559919
834,4608534.35256477
835,3653882.55104332
836,2674835.21581918
837,4117073.54741385
838,3507999.26892714
839,2671624.13624751
840,3797774.15596537
841,3462049.76754229
842,4401771.84591017
843,3899142.78165018
844,4075600.67912892
845,4251322.94743212
846,4408708.12663721
847,4365802.50850323
848,3440751.11754907
849,3235407.62921212
850,3160807.73827046
851,4085630.64623524
852,4577252.89238918
853,3122155.04617131
854,3149676.29243817
855,3231667.76810723
856,4256134.80659496
857,4154974.77244843
858,3117391.79062417
859,4018699.489441
860,3755101.99790982
861,4563378.23960094
862,3168122.57063094
863,4006005.07999296
864,4421254.88623889
865,4044796.76826468
866,3489456.947331
867,2902382.24426499
868,4129619.79627743
869,4448939.69308542
870,2890680.63777875
871,4299592.10199127
872,3803490.49925575
873,4068997.37672293
874,4277316.04549179
875,2891935.51437595
876,2979524.23761045
877,4519941.55461911
878,3325460.03022857
879,4256662.57776088
880,3463782.15103836
881,3512448.4082286
882,4246286.44410327
883,4016867.9199904
884,4196912.21115931
885,4429044.70359662
886,3857603.50337782
887,4557854.95283251
888,2920857.69845115
889,4007543.71485235
890,3209243.84442137
891,3910283.75599101
892,4269839.51631262
893,3198134.41700839
894,4418807.83573048
895,4217336.53795373
896,4224756.23725756
897,3986922.32174221
898,3988763.54633641
899,4431209.89211817
900,3764628.96859585
901,4427083.34620776
902,4155284.35152016
903,3951911.21571102
904,3001224.52651031
905,3829921.58266971
906,3654974.59754797
907,4020304.59232599
908,4224837.0182792
909,3607719.70243369
910,4379584.88272672
911,4314002.50930321
912,3938443.33456483
913,3271628.92937609
914,3729608.95003209
915,4343115.57858709
916,2689663.86775124
917,4451185.93386845
918,3178916.37430215
919,3974068.19455114
920,3842746.66345905
921,3026048.90009853
922,4285544.33812242
923,4018101.38131399
924,4407300.57209727
925,4533740.16664588
926,4557272.1939295
927,3529201.77397202
928,4342798.71350788
929,3930043.44169323
930,3838012.21749534
931,2916110.16470095
932,4155081.88686906
933,4526772.01636132
934,3775447.97759247
935,3503279.78154072
936,3015371.4313103
937,4058295.98129906
938,3257216.187983
939,4400938.30085545
940,4244094.4620678
941,4354679.22971415
942,4095539.77809425
943,4460139.0301867
944,4301722.90080941
945,2780519.38268392
946,4592846.3568033
947,4202458.98217603
948,4104826.86731662
949,3587796.93369408
950,4396719.92610011
951,3695839.04923276
952,2968178.55425011
953,3938951.21058485
954,4532252.95238358
955,4426036.54075263
956,4225038.86583295
957,4496369.12102381
958,4334685.07749842
959,3901665.78056887
960,4233374.27212396
961,4342127.39574134
962,4304324.17681279
963,4611780.78869521
964,4634976.82203424
965,2947086.71899511
966,4277494.05166947
967,4420206.7448701
968,3617721.85805584
969,3189580.75117052
970,3358284.34771879
971,3559831.70054429
972,2933574.93132713
973,3143284.80693823
974,3267753.30276105
975,3057286.0091944
976,2896228.22809149
977,4231291.05128839
978,3489320.43893826
979,4534667.63958595
980,4250648.7428251
981,2731773.15219126
982,3945272.15701397
983,4464249.87788882
984,4469597.85577321
985,4161667.0744536
986,3157306.01639256
987,4257838.4806887
988,4210863.13080918
989,3762174.10382055
990,4241860.76743668
991,2730828.53554023
992,4085433.87375016
993,4328007.08640901
994,4413503.08922812
995,2870197.57121122
996,3336077.09817235
997,4366964.46897278
998,3201557.25305192
999,4247246.55999841
1000,3944287.96925991
1001,3444186.59948541
1002,3705951.7147668
1003,4449259.77993596
1004,4240347.92612871
1005,4453067.09085911
1006,4636594.65117388
1007,4172906.37169348
1008,2852146.09087245
1009,3305142.67545838
1010,3626198.52337948
1011,4293371.23699149
1012,3765434.80545944
1013,4381561.67267486
1014,3975495.83537309
1015,4253560.47541725
1016,4515371.17379588
1017,4006639.08628636
1018,3723607.97464605
1019,3318636.5025166
1020,4093222.19583901
1021,3828157.70553284
1022,3681888.21788191
1023,3097584.12598967
1024,3849400.54273883
1025,4096198.79907783
1026,4167155.97603451
1027,3651708.24794203
1028,4427784.67648538
1029,3583948.64583599
1030,4444527.0531387
1031,3602649.87843885
1032,3334796.79903009
1033,4335285.57930602
1034,4418073.52779393
1035,3779233.94407585
1036,4090138.29949882
1037,3872947.38097833
1038,4017251.77511235
1039,3996213.25665985
1040,4128327.61219168
1041,2968796.94486675
1042,2861519.70722722
1043,3998835.09938171
1044,4247476.42621315
1045,4741975.49833448
1046,4060324.02796933
1047,4178856.28649382
1048,3787379.77215715
1049,4040737.41168103
1050,4538486.3274362
1051,3025026.92758592
1052,3590407.73703134
1053,3449867.70592164
1054,4478508.57583706
1055,2900885.91949244
1056,4786054.5305964
1057,4355170.04828213
1058,2899306.7978119
1059,3615286.46096155
1060,4369447.85931637
1061,4130804.62145788
1062,4333128.60168059
1063,4156995.11638752
1064,4374633.80396665
1065,3146258.44670335
1066,4385171.08421286
1067,4261103.38342045
1068,4094024.01315962
1069,3918509.96361689
1070,4115363.7345635
1071,3843139.92000399
1072,4502942.62969652
1073,4524885.08003998
1074,4431936.78972873
1075,3202965.06545036
1076,3559928.91731253
1077,3669576.22718555
1078,3680074.01199727
1079,4504488.52357484
1080,3405519.05208727
1081,3750972.49052578
1082,3757542.94571058
1083,4233575.25580962
1084,3532348.699599
1085,2664104.25351059
1086,4413061.44201433
1087,3729208.76782954
1088,4043281.92412746
1089,3552949.52402194
1090,4433311.73074503
1091,3063178.35206286
1092,4108185.71178515
1093,4094675.26619279
1094,3938891.39825029
1095,3810466.72235003
1096,2808174.54433098
1097,3793999.98890902
1098,2975681.56585721
1099,4077677.05492953
1100,3323026.30087165
1101,4321775.61268424
1102,3877341.64841346
1103,3916596.30745428
1104,4293296.39794373
1105,3635459.89100279
1106,3134620.78157609
1107,4703116.78726482
1108,4201501.71680614
1109,4281607.98688507
1110,4198568.84612107
1111,4010778.57218023
1112,3830622.76023111
1113,2973983.12568266
1114,3796794.40206804
1115,3214866.39927081
1116,3139971.96727596
1117,4315033.34871569
1118,4150030.06037044
1119,3001468.94202846
1120,4053896.54881957
1121,2706292.26373749
1122,4297087.32672118
1123,3205256.62961658
1124,3175368.22036436
1125,4412037.71488649
1126,4273010.92156904
1127,2812231.94367994
1128,4165840.56378952
1129,4231556.73076441
1130,4058581.50357525
1131,4395073.44651675
1132,3622359.74242854
1133,2964506.03937352
1134,4234075.63341991
1135,3442636.97596931
1136,4644809.51807336
1137,3022047.7103667
1138,3889103.68393478
1139,4291808.36316708
1140,4071580.34875462
1141,4131254.6181661
1142,4418002.16305453
1143,3863043.58274073
1144,3252258.88740479
1145,4044156.8332073
1146,4016724.20420117
1147,4426471.00327428
1148,4008273.78271407
1149,4317574.83039831
1150,4170495.73649033
1151,2682585.06747381
1152,3404885.08103762
1153,4325342.40177789
1154,3784882.49044606
1155,3433017.33456897
1156,4115127.70785585
1157,4545154.25127569
1158,4178065.32032707
1159,4056950.38779571
1160,4061621.06558356
1161,4278502.11822494
1162,4363427.73937507
1163,3942901.94302995
1164,4077101.57508885
1165,3924560.74432368
1166,4251671.76667691
1167,4543398.86690772
1168,3010013.87541107
1169,4269732.17992055
1170,3802594.82414475
1171,3354468.14226073
1172,2640973.50534239
1173,4296755.75017618
1174,3475034.62122573
1175,3888263.63974513
1176,3980215.97901963
1177,4407851.82204774
1178,4097365.65441354
1179,4036264.94420729
1180,4346906.42237537
1181,4052528.68750148
1182,4425961.62531443
1183,2958350.75105801
1184,3620632.02822352
1185,2906854.1340218
1186,4391050.19722544
1187,3608998.64260492
1188,4473111.78947807
1189,4284544.71251012
1190,4339332.56280749
1191,3951632.30822485
1192,3515524.65267613
1193,3507703.55333775
1194,4477970.37382426
1195,4135943.52444559
1196,3666739.6536456
1197,3039286.12308479
1198,3753674.05111857
1199,3950797.76125183
1200,4709999.60274431
1201,4261183.97599782
1202,3011975.61061361
1203,2953858.48214036
1204,3032083.61491051
1205,2917682.83379853
1206,4204201.28648588
1207,3829872.35124015
1208,4091585.32191209
1209,4378498.82153543
1210,3099444.75327255
1211,3276981.89083701
1212,3614637.89156011
1213,4384402.24918347
1214,3863369.76936479
1215,3387929.64229865
1216,4077832.38748585
1217,3168996.57650472
1218,2973017.73773345
1219,4131297.83752974
1220,3926360.76784816
1221,4478088.45119956
1222,4323163.87731408
1223,4349871.18468331
1224,4391670.72154784
1225,4188311.38702227
1226,3350100.33320164
1227,4341327.81713948
1228,3807529.78323438
1229,4412694.88341064
1230,4173260.07550754
1231,3938316.40505774
1232,3097836.97065295
1233,4365811.64771172
1234,4325945.03937779
1235,3570997.54293628
1236,3200017.44291908
1237,3452403.2272337
1238,4095500.30253206
1239,4243369.44202986
1240,4064027.43090791
1241,3283571.09303193
1242,4629945.99570314
1243,3817466.13727415
1244,4246583.90049767
1245,3305120.69828506
1246,3621785.38588797
1247,4583509.64310668
1248,2772094.52386967
1249,4205473.66374699
1250,4225311.70720491
1251,3747334.74290751
1252,3256988.58252558
1253,4491934.64537234
1254,3868968.02845049
1255,3538272.9626227
1256,4095963.49556288
1257,3319167.0809563
1258,4502555.17090054
1259,3762073.01440162
1260,4010357.63837712
1261,4283707.66519652
1262,4301420.36139546
1263,2930581.19457972
1264,4303729.26113748
1265,3612740.05275086
1266,3631251.79846143
1267,4400714.93877873
1268,3779142.06742829
1269,3279186.64547175
1270,3422121.02047615
1271,4354466.21887145
1272,4479109.52095038
1273,3296237.93146898
1274,2839054.4884921
1275,4640747.27597478
1276,3079954.11466118
1277,2977620.43778588
1278,3775387.0042962
1279,3475034.62122573
1280,3540194.02666906
1281,3586838.52160381
1282,4121313.50682644
1283,3109954.89419721
1284,4327522.03139291
1285,4178393.25291389
1286,2834652.22643405
1287,3876346.30620062
1288,3269309.57126624
1289,2835616.54732613
1290,3119261.06258435
1291,3504227.82716628
1292,4595782.34670625
1293,4424401.66024298
1294,4435396.58892593
1295,4291373.05175747
1296,4267776.15029192
1297,4245546.0427865
1298,3303624.04756832
1299,3591099.58266087
1300,4225884.49282174
1301,3534182.51360153
1302,4028954.85690646
1303,4231966.07079467
1304,3003364.46905272
1305,4099670.09863722
1306,4176333.6110165
1307,4234874.59484549
1308,4673146.25329416
1309,3649205.67321722
1310,4307123.26347101
1311,4288198.45310947
1312,3031539.87145524
1313,4234600.28059615
1314,3572945.63519608
1315,4245380.59534172
1316,4268695.21064861
1317,4272720.45479196
1318,4306545.13066582
1319,4287977.305283
1320,4410319.05283349
1321,4001074.65744055
1322,4040335.61376683
1323,3697923.93925525
1324,4373284.82031109
1325,3030564.96311179
1326,3121692.84615476
1327,4515784.8376327
1328,4365311.39185743
1329,4349459.26428878
1330,4610474.22563787
1331,3535763.00460975
1332,4174625.39354447
1333,3054495.39626575
1334,3718429.54269473
1335,3139463.38362872
1336,3250083.26189291
1337,4184393.67836294
1338,3488202.16883325
1339,3272262.46390427
1340,3681458.07841701
1341,4624466.52512667
1342,3404095.66884134
1343,2702318.04928457
1344,4622463.20300287
1345,2797954.64321631
1346,3860076.06581281
1347,3109576.59090144
1348,4072580.03730682
1349,3700798.34399971
1350,4190636.88220445
1351,4504863.77500929
1352,3885841.99566151
1353,4415182.55019395
1354,3065685.47683217
1355,2925958.32124059
1356,4552125.9149701
1357,3247412.35188074
1358,4118375.87770591
1359,3289212.69118979
1360,4025133.6107215
1361,4425503.26150281
1362,3721066.89691424
